Year,Month,Major Group Name,Group Name,Sub Group Name,Sub-Sub Group Name,Item Name,IndexValue
2025,April,Manufactured products,Manufacture of other transport equipment,Manufacture of motor cycles,*,Auto rickshaw/tempo/matador/three wheelers,165.6
2025,April,Manufactured products,Manufacture of other transport equipment,Manufacture of motor cycles,*,Scooters,126.6
2025,April,Manufactured products,Manufacture of other transport equipment,Manufacture of motor cycles,*,Motor cycles,152.6
2025,April,Manufactured products,Manufacture of other transport equipment,Manufacture of bicycles and invalid carriages,*,*,136.2
2025,April,Manufactured products,Manufacture of other transport equipment,Manufacture of bicycles and invalid carriages,*,Bicycles of all types,136.2
2025,April,Manufactured products,Manufacture of other transport equipment,Manufacture of other transport equipment,*,*,165.1
2025,April,Manufactured products,Manufacture of other transport equipment,Manufacture of other transport equipment,*,Tanker,165.1
2025,April,Manufactured products,Manufacture of other transport equipment,*,*,*,149.4
2025,April,Manufactured products,Manufacture of furniture,Manufacture of furniture,*,*,163.1
2025,April,Manufactured products,Manufacture of furniture,Manufacture of furniture,*,Foam and rubber mattress,256.3
2025,April,Manufactured products,Manufacture of furniture,Manufacture of furniture,*,Hospital furniture,136.2
2025,April,Manufactured products,Manufacture of furniture,Manufacture of furniture,*,Iron/steel furniture,135.9
2025,April,Manufactured products,Manufacture of furniture,Manufacture of furniture,*,Steel shutter gate,239.3
2025,April,Manufactured products,Manufacture of furniture,Manufacture of furniture,*,Plastic fixtures,122.9
2025,April,Manufactured products,Manufacture of furniture,Manufacture of furniture,*,Wooden furniture,141.8
2025,April,Manufactured products,Manufacture of furniture,*,*,*,163.1
2025,April,Manufactured products,Other manufacturing,Manufacture of jewellery and related articles,*,*,212.3
2025,April,Manufactured products,Other manufacturing,Manufacture of jewellery and related articles,*,Silver,174.5
2025,April,Manufactured products,Other manufacturing,Manufacture of jewellery and related articles,*,Gold & gold ornaments,213.5
2025,April,Manufactured products,Other manufacturing,Manufacture of musical instruments,*,*,201.4
2025,April,Manufactured products,Other manufacturing,Manufacture of musical instruments,*,"Stringed musical instruments (incl. santoor, guitars, etc.)",201.4
2025,April,Manufactured products,Other manufacturing,Manufacture of sports goods,*,*,170.4
2025,April,Manufactured products,Other manufacturing,Manufacture of sports goods,*,Table tennis table,129.8
2025,April,Manufactured products,Other manufacturing,Manufacture of sports goods,*,Football,169.8
2025,April,Manufactured products,Other manufacturing,Manufacture of sports goods,*,Cricket bat,215.6
2025,April,Manufactured products,Other manufacturing,Manufacture of sports goods,*,Cricket ball,219.3
2025,April,Manufactured products,Other manufacturing,Manufacture of sports goods,*,Sports goods of rubber (incl. balls),151.8
2025,April,Manufactured products,Other manufacturing,Manufacture of games and toys,*,*,164.2
2025,April,Manufactured products,Other manufacturing,Manufacture of games and toys,*,Non mechanical toys,229.9
2025,April,Manufactured products,Other manufacturing,Manufacture of games and toys,*,Plastic moulded-others toys,149.8
2025,April,Manufactured products,Other manufacturing,Manufacture of games and toys,*,Carrom board,207.0
2025,April,Manufactured products,Other manufacturing,Manufacture of games and toys,*,Playing cards,165.1
2025,April,Manufactured products,Other manufacturing,Manufacture of medical and dental instruments and supplies,*,*,158.6
2025,April,Manufactured products,Other manufacturing,Manufacture of medical and dental instruments and supplies,*,Intraocular lens,158.6
2025,April,Manufactured products,Other manufacturing,*,*,*,209.1
2025,April,Manufactured products,*,*,*,*,144.9
2025,April,Food index,*,*,*,*,190.7
2025,March,Wholesale Price Index,*,*,*,*,154.8
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,*,205.0
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,*,211.1
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),*,*,210.0
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,Rajma,224.3
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,Peas/chawali,169.3
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,Urad,207.4
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,Masur,187.6
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,Moong,187.2
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,Arhar,229.8
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,Gram,203.2
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Ragi,319.4
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Barley,235.5
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Maize,214.4
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Bajra,255.7
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Jowar,196.9
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Wheat,217.6
2025,March,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Paddy,203.2
2025,March,Primary articles,Food articles,Fruits & vegetables,*,*,197.4
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,*,218.5
2025,March,Primary articles,Food articles,Fruits & vegetables,Vegetables,*,179.4
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Walnut,228.0
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Almonds,248.3
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Pear,138.2
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Jackfruit,118.5
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Amla,241.6
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Pomengranate,126.6
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Mosambi (sweet orange),174.3
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Sapota,221.9
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Lemon,263.4
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Litchi,0.0
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Guava,424.1
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Pineapple,237.0
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Grapes,200.8
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Papaya,168.9
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Coconut (fresh),349.2
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Cashew nut,168.3
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Orange,260.5
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Apple,158.7
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Mango,0.0
2025,March,Primary articles,Food articles,Fruits & vegetables,Fruits,Banana,182.4
2025,March,Primary articles,Food articles,Fruits & vegetables,Vegetables,Drumstick,178.3
2025,March,Primary articles,Food articles,Fruits & vegetables,Vegetables,Pumpkin,162.2
2025,March,Primary articles,Food articles,Fruits & vegetables,Vegetables,Beans,163.8
2025,March,Primary articles,Food articles,Fruits & vegetables,Vegetables,Bottle gourd,129.4
2025,March,Primary articles,Food articles,Fruits & vegetables,Vegetables,Bitter gourd,226.6
2025,March,Primary articles,Food articles,Fruits & vegetables,Vegetables,Pointed gourd,193.9
2025,March,Primary articles,Food articles,Fruits & vegetables,Vegetables,Cucumber,135.3
2025,March,Primary articles,Food articles,Fruits & vegetables,Vegetables,Radish,125.6
